,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1151539559550730240,1151539559550730240,1563383400000.0,2019-07-17 10:10:00,-0800,,"""No matter who you face, you have to respect your opponents,"" says coach Hajime Moriyasu after Japan draw Kyrgyzstan, Tajikistan, Myanmar and Mongolia in 2nd round of 2022 World Cup q'fying  #森保ジャパン #Qatar2022 #WorldCup #AFC #AsianQualifiers   https://t.co/2lQVFcN0aQ",en,"['森保ジャパン', 'qatar2022', 'worldcup', 'afc', 'asianqualifiers']",[],193042922,193042922,kyodo_english,Kyodo News | Japan,3,10,https://twitter.com/kyodo_english/status/1151539559550730240,['http://bit.ly/2XMOlLD'],[],0,,False,4,0,1,,worldcup OR worldcup2018,,,,,,,[],,,,
1,1151457391931584512,1151457391931584512,1563363809000.0,2019-07-17 04:43:29,-0800,,"Japan will face Kyrgyzstan, Tajikistan, Myanmar and Mongolia in the second round of 2022 World Cup Asian qualifying after being drawn in Group F  #森保ジャパン #Qatar2022 #WorldCup #AFC #AsianQualifiers   https://t.co/2lQVFcN0aQ",en,"['森保ジャパン', 'qatar2022', 'worldcup', 'afc', 'asianqualifiers']",[],193042922,193042922,kyodo_english,Kyodo News | Japan,3,04,https://twitter.com/kyodo_english/status/1151457391931584512,['http://bit.ly/2XMOlLD'],[],0,,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
2,1104651610016309249,1104651610016309249,1552204441000.0,2019-03-09 23:54:01,-0800,,Japan's #YutoTotsuka overcomes challenging weather conditions at Mammoth Mountain to win the men's #snowboard #halfpipe at the #WorldCup season finale   https://t.co/WSWh3MZwQg,en,"['yutototsuka', 'snowboard', 'halfpipe', 'worldcup']",[],193042922,193042922,kyodo_english,Kyodo News | Japan,6,23,https://twitter.com/kyodo_english/status/1104651610016309249,['http://bit.ly/2UrBWXO'],[],0,,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
3,1081321465511698433,1081321465511698433,1546642102000.0,2019-01-04 14:48:22,-0800,,"#RyoyuKobayashi wins his 4th #WorldCup title in a row, becoming the first-ever #Japanese male to reach the milestone after latest #FourHills triumph  #4hills #小林陵侑   https://t.co/SW7o34oua3",en,"['ryoyukobayashi', 'worldcup', 'japanese', 'fourhills', '4hills', '小林陵侑']",[],193042922,193042922,kyodo_english,Kyodo News | Japan,5,14,https://twitter.com/kyodo_english/status/1081321465511698433,['http://bit.ly/2Ra2W0j'],[],0,,False,3,0,1,,worldcup OR worldcup2018,,,,,,,[],,,,
4,1074184059901726722,1074184059901726722,1544940411000.0,2018-12-15 22:06:51,-0800,,"Japan's #NaoKodaira sets track record at speed skating #WorldCup meet in Netherlands, extends winning streak to 34 straight races.  #小平奈緒 #スピードＷ杯 #ヘーレンフェイン #SpeedSkating   https://t.co/4JY3L6ocs0",en,"['naokodaira', 'worldcup', '小平奈緒', 'スピードｗ杯', 'ヘーレンフェイン', 'speedskating']",[],193042922,193042922,kyodo_english,Kyodo News | Japan,6,22,https://twitter.com/kyodo_english/status/1074184059901726722,['http://bit.ly/2rMvsGx'],[],0,,False,3,0,1,,worldcup OR worldcup2018,,,,,,,[],,,,
5,1069422057048354817,1069422057048354817,1543805061000.0,2018-12-02 18:44:21,-0800,,Japan's #RyoyuKobayashi posts 3rd victory of season at #skijumping #WorldCup meet to take overall lead in the men's rankings  #小林陵侑 #FIS #FISskijumping #Ｗ杯ジャンプ #優勝   https://t.co/2YJmcd2nQe,en,"['ryoyukobayashi', 'skijumping', 'worldcup', '小林陵侑', 'fis', 'fisskijumping', 'ｗ杯ジャンプ', '優勝']",[],193042922,193042922,kyodo_english,Kyodo News | Japan,7,18,https://twitter.com/kyodo_english/status/1069422057048354817,['http://bit.ly/2KPCjHz'],[],0,,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
6,1066533535836626944,1066533535836626944,1543116384000.0,2018-11-24 19:26:24,-0800,,"Japan's #RyoyuKobayashi wins men's ski jumping title at #WorldCup event in #Finland, topping the podium for the first time  #小林陵侑 #FIS #skijumping #FISskijumping #Ｗ杯ジャンプ #優勝   https://t.co/iWQMOEpcuu",en,"['ryoyukobayashi', 'worldcup', 'finland', '小林陵侑', 'fis', 'skijumping', 'fisskijumping', 'ｗ杯ジャンプ', '優勝']",[],193042922,193042922,kyodo_english,Kyodo News | Japan,6,19,https://twitter.com/kyodo_english/status/1066533535836626944,['http://bit.ly/2r57dCO'],[],0,,False,2,0,5,,worldcup OR worldcup2018,,,,,,,[],,,,
7,1063377408961572864,1063377408961572864,1542363905000.0,2018-11-16 02:25:05,-0800,,Japan's #Olympic speed skating champion #NaoKodaira opens her #WorldCup season with another 500-meter victory  #スピードスケートＷ杯 #ISU #小平奈緒 #WCSpeed #SpeedSkating   https://t.co/azl5xz8w3j,en,"['olympic', 'naokodaira', 'worldcup', 'スピードスケートｗ杯', 'isu', '小平奈緒', 'wcspeed', 'speedskating']",[],193042922,193042922,kyodo_english,Kyodo News | Japan,5,02,https://twitter.com/kyodo_english/status/1063377408961572864,['http://bit.ly/2BaC8mZ'],[],0,,False,5,0,1,,worldcup OR worldcup2018,,,,,,,[],,,,
8,1042411739201957889,1042411739201957889,1537365300000.0,2018-09-19 06:55:00,-0800,,"2019 #Rugby #WorldCup general public ticket ballot opens and will run through Nov. 12, with tickets across all categories for all 48 matches still available after initial priority ballots  #RWC2019 #ラグビーワールドカップ    https://t.co/2kvF79RubZ",en,"['rugby', 'worldcup', 'rwc2019', 'ラグビーワールドカップ']",[],193042922,193042922,kyodo_english,Kyodo News | Japan,3,06,https://twitter.com/kyodo_english/status/1042411739201957889,['http://bit.ly/2MMVXnj'],[],0,,False,1,1,2,,worldcup OR worldcup2018,,,,,,,[],,,,
9,1042336241633710082,1042336241633710082,1537347300000.0,2018-09-19 01:55:00,-0800,,"2019 #Rugby #WorldCup general public ticket ballot opens and will run through Nov. 12, with tickets across all categories for all 48 matches still available after initial priority ballots  #RWC2019 #ラグビーワールドカップ   https://t.co/2kvF79zTkr",en,"['rugby', 'worldcup', 'rwc2019', 'ラグビーワールドカップ']",[],193042922,193042922,kyodo_english,Kyodo News | Japan,3,01,https://twitter.com/kyodo_english/status/1042336241633710082,['http://bit.ly/2MMVXnj'],[],0,,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
10,1042228540207390720,1042228540207390720,1537321622000.0,2018-09-18 18:47:02,-0800,,"2019 #Rugby #WorldCup general public ticket ballot opens and will run through Nov. 12, with tickets across all categories for all 48 matches still available after initial priority ballots  #RWC2019 #ラグビーワールドカップ @rugbyworldcup @WorldRugby    https://t.co/2kvF79RubZ",en,"['rugby', 'worldcup', 'rwc2019', 'ラグビーワールドカップ']",[],193042922,193042922,kyodo_english,Kyodo News | Japan,2,18,https://twitter.com/kyodo_english/status/1042228540207390720,['http://bit.ly/2MMVXnj'],[],0,,False,1,0,2,,worldcup OR worldcup2018,,,,,,,[],,,,
11,1041300966581006337,1041300966581006337,1537100471000.0,2018-09-16 05:21:11,-0800,,Japan's Keiju #Okada and Jumpei #Hokazono win gold in men's 470 event at #sailing #WorldCup @Tokyo2020 venue.  #wcsenoshima @worldsailing   https://t.co/vlBMqtRUP5,en,"['okada', 'hokazono', 'sailing', 'worldcup', 'wcsenoshima']",[],193042922,193042922,kyodo_english,Kyodo News | Japan,7,05,https://twitter.com/kyodo_english/status/1041300966581006337,['http://bit.ly/2pimGPj'],[],0,,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
12,1022845814446538752,1022845814446538752,1532700420000.0,2018-07-27 07:07:00,-0800,,#Japan Football Association contests former national team boss Vahid Halilhodzic's claim that it defamed him following his abrupt dismissal 2 months before the #WorldCup  #halilhodzic #サッカー日本代表 @jfa_samuraiblue #daihyo #サムライブルー #日本代表   https://t.co/OwFoPJpOKZ,en,"['japan', 'worldcup', 'halilhodzic', 'サッカー日本代表', 'daihyo', 'サムライブルー', '日本代表']",[],193042922,193042922,kyodo_english,Kyodo News | Japan,5,07,https://twitter.com/kyodo_english/status/1022845814446538752,['http://bit.ly/2AbYd6e'],[],0,,False,1,1,0,,worldcup OR worldcup2018,,,,,,,[],,,,
13,1022785416213291009,1022785416213291009,1532686020000.0,2018-07-27 03:07:00,-0800,,#Japan Football Association contests former national team boss Vahid Halilhodzic's claim that it defamed him following his abrupt dismissal 2 months before the #WorldCup  #halilhodzic #サッカー日本代表 @jfa_samuraiblue #daihyo #サムライブルー #日本代表   https://t.co/OwFoPJ8dTr,en,"['japan', 'worldcup', 'halilhodzic', 'サッカー日本代表', 'daihyo', 'サムライブルー', '日本代表']",[],193042922,193042922,kyodo_english,Kyodo News | Japan,5,03,https://twitter.com/kyodo_english/status/1022785416213291009,['http://bit.ly/2AbYd6e'],[],0,,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
14,1022713610324205569,1022713610324205569,1532668900000.0,2018-07-26 22:21:40,-0800,,#Japan Football Association contests former national team boss Vahid Halilhodzic's claim that it defamed him following his abrupt dismissal 2 months before the #WorldCup.  #halilhodzic #サッカー日本代表 @jfa_samuraiblue #daihyo #サムライブルー #日本代表   https://t.co/OwFoPJpOKZ,en,"['japan', 'worldcup', 'halilhodzic', 'サッカー日本代表', 'daihyo', 'サムライブルー', '日本代表']",[],193042922,193042922,kyodo_english,Kyodo News | Japan,4,22,https://twitter.com/kyodo_english/status/1022713610324205569,['http://bit.ly/2AbYd6e'],[],0,,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
15,1021296606321180673,1021296606321180673,1532331060000.0,2018-07-23 00:31:00,-0800,,.@SouthamptonFC defender #MayaYoshida hopes #Japan can enter uncharted territory and reach #WorldCup q'finals for the first time at #Qatar2022  #daihyo #サムライブルー #日本代表 #SaintsFC #吉田麻也 @MayaYoshida3   https://t.co/hdVupEVlyx,en,"['mayayoshida', 'japan', 'worldcup', 'qatar2022', 'daihyo', 'サムライブルー', '日本代表', 'saintsfc', '吉田麻也']",[],193042922,193042922,kyodo_english,Kyodo News | Japan,1,00,https://twitter.com/kyodo_english/status/1021296606321180673,['http://bit.ly/2LAcYnQ'],[],0,,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
16,1021246300887527424,1021246300887527424,1532319066000.0,2018-07-22 21:11:06,-0800,,.@SouthamptonFC defender #MayaYoshida hopes #Japan can enter uncharted territory and reach #WorldCup q'finals for the first time at #Qatar2022  #daihyo #サムライブルー #日本代表 #SaintsFC #吉田麻也 @MayaYoshida3   https://t.co/hdVupFcWq5,en,"['mayayoshida', 'japan', 'worldcup', 'qatar2022', 'daihyo', 'サムライブルー', '日本代表', 'saintsfc', '吉田麻也']",[],193042922,193042922,kyodo_english,Kyodo News | Japan,7,21,https://twitter.com/kyodo_english/status/1021246300887527424,['http://bit.ly/2LAcYnQ'],[],0,,False,1,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
17,1019616285192343553,1019616285192343553,1531930440000.0,2018-07-18 09:14:00,-0800,,#Japan soccer idol Keisuke Honda and Hollywood star Will Smith to launch joint $100m venture fund to invest in startups  @kskgroup2017 #SamuraiBlue #WorldCup #JPN #daihyo #本田圭佑 #日本代表   https://t.co/ijvvboPogi,en,"['japan', 'samuraiblue', 'worldcup', 'jpn', 'daihyo', '本田圭佑', '日本代表']",[],193042922,193042922,kyodo_english,Kyodo News | Japan,3,09,https://twitter.com/kyodo_english/status/1019616285192343553,['http://bit.ly/2NYg9UJ'],[],0,,False,2,0,2,,worldcup OR worldcup2018,,,,,,,[],,,,
18,1019493726916370432,1019493726916370432,1531901220000.0,2018-07-18 01:07:00,-0800,,#Japan soccer idol Keisuke Honda and Hollywood star Will Smith to launch joint $100m venture fund to invest in startups  @kskgroup2017 #SamuraiBlue #WorldCup #JPN #daihyo #本田圭佑 #日本代表   https://t.co/ijvvboPogi,en,"['japan', 'samuraiblue', 'worldcup', 'jpn', 'daihyo', '本田圭佑', '日本代表']",[],193042922,193042922,kyodo_english,Kyodo News | Japan,3,01,https://twitter.com/kyodo_english/status/1019493726916370432,['http://bit.ly/2NYg9UJ'],[],0,,False,7,0,6,,worldcup OR worldcup2018,,,,,,,[],,,,
19,1019434989757198336,1019434989757198336,1531887216000.0,2018-07-17 21:13:36,-0800,,#Japan soccer idol Keisuke Honda and Hollywood star Will Smith to launch joint $100m venture fund to invest in startups  @kskgroup2017 #SamuraiBlue #WorldCup #JPN #daihyo #本田圭佑 #日本代表   https://t.co/ijvvbp6Z7Q,en,"['japan', 'samuraiblue', 'worldcup', 'jpn', 'daihyo', '本田圭佑', '日本代表']",[],193042922,193042922,kyodo_english,Kyodo News | Japan,2,21,https://twitter.com/kyodo_english/status/1019434989757198336,['http://bit.ly/2NYg9UJ'],[],0,,False,2,0,3,,worldcup OR worldcup2018,,,,,,,[],,,,
20,1018767692650729472,1018767692650729472,1531728120000.0,2018-07-16 01:02:00,-0800,,ICYMI: Golden Ball award little consolation for heartbroken Luka #Modric after #Croatia's #WorldCupFinal defeat by #France  #WorldCup #CRO #FRACRO #Russia2018   https://t.co/DX6eltHxX2,en,"['modric', 'croatia', 'worldcupfinal', 'france', 'worldcup', 'cro', 'fracro', 'russia2018']",[],193042922,193042922,kyodo_english,Kyodo News | Japan,1,01,https://twitter.com/kyodo_english/status/1018767692650729472,['http://bit.ly/2L2HFD2'],[],0,,False,1,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
21,1018763414506745857,1018763414506745857,1531727100000.0,2018-07-16 00:45:00,-0800,,"#France players have ""different origins, but we are all united, this is the #France we love,"" says #LesBleus star Griezmann after #WorldCupFinal triumph  #WorldCup #FRACRO #FRA #Russia2018   https://t.co/b2gparpLyW",en,"['france', 'france', 'lesbleus', 'worldcupfinal', 'worldcup', 'fracro', 'fra', 'russia2018']",[],193042922,193042922,kyodo_english,Kyodo News | Japan,1,00,https://twitter.com/kyodo_english/status/1018763414506745857,['http://bit.ly/2JqMboY'],[],0,,False,1,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
22,1018751837938200576,1018751837938200576,1531724340000.0,2018-07-15 23:59:00,-0800,,"""From tonight the players are not going to be the same, because they are world champions,"" says #France coach Deschamps after #LesBleus win #WorldCupFinal   https://t.co/UOeBYahkXD  #WorldCup #FRACRO #FRA #Russia2018  https://t.co/zx3fq3yf4Q",en,"['france', 'lesbleus', 'worldcupfinal', 'worldcup', 'fracro', 'fra', 'russia2018']",[],193042922,193042922,kyodo_english,Kyodo News | Japan,7,23,https://twitter.com/kyodo_english/status/1018751837938200576,['http://bit.ly/2L9itK1'],['https://pbs.twimg.com/media/DiMsh-XV4AAS8nz.jpg'],1,https://pbs.twimg.com/media/DiMsh-XV4AAS8nz.jpg,False,2,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
23,1018705275799232513,1018705275799232513,1531713239000.0,2018-07-15 20:53:59,-0800,,"Now it's time to party, says #France star Griezmann after #LesBleus win 2nd #WorldCup with final win over #Croatia  #WorldCupFinal #FRA #CRO #FRACRO #Russia2018   https://t.co/yENrxwRRSI",en,"['france', 'lesbleus', 'worldcup', 'croatia', 'worldcupfinal', 'fra', 'cro', 'fracro', 'russia2018']",[],193042922,193042922,kyodo_english,Kyodo News | Japan,7,20,https://twitter.com/kyodo_english/status/1018705275799232513,['http://bit.ly/2NRdhcs'],[],0,,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
24,1018703160636870656,1018703160636870656,1531712734000.0,2018-07-15 20:45:34,-0800,,ICYMI: Russian punk protest band #PussyRiot claim responsibility for pitch-invasion protest during #WorldCupFinal in Moscow  #Russia2018 #WorldCup #FRACRO @pussyrrriot   https://t.co/QS0L1qpeqD,en,"['pussyriot', 'worldcupfinal', 'russia2018', 'worldcup', 'fracro']",[],193042922,193042922,kyodo_english,Kyodo News | Japan,7,20,https://twitter.com/kyodo_english/status/1018703160636870656,['http://bit.ly/2JmNdCl'],[],0,,False,1,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
25,1018686583799627776,1018686583799627776,1531708782000.0,2018-07-15 19:39:42,-0800,,Golden Ball award little consolation for heartbroken Luka #Modric after #Croatia's #WorldCupFinal defeat by #France  #WorldCup #CRO #FRACRO #Russia2018   https://t.co/DX6eltpWys,en,"['modric', 'croatia', 'worldcupfinal', 'france', 'worldcup', 'cro', 'fracro', 'russia2018']",[],193042922,193042922,kyodo_english,Kyodo News | Japan,7,19,https://twitter.com/kyodo_english/status/1018686583799627776,['http://bit.ly/2L2HFD2'],[],0,,False,1,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
26,1018683179509534720,1018683179509534720,1531707970000.0,2018-07-15 19:26:10,-0800,,Antoine Griezmann hails cultural diversity and unity of #France's #WorldCup champions   https://t.co/b2gparHmqu  #WorldCupFinal #FRACRO #FRA #Russia2018 #LesBleus  https://t.co/AECT1FmkC5,en,"['france', 'worldcup', 'worldcupfinal', 'fracro', 'fra', 'russia2018', 'lesbleus']",[],193042922,193042922,kyodo_english,Kyodo News | Japan,7,19,https://twitter.com/kyodo_english/status/1018683179509534720,['http://bit.ly/2JqMboY'],['https://pbs.twimg.com/media/DiMW8HSU8AAW6ef.jpg'],1,https://pbs.twimg.com/media/DiMW8HSU8AAW6ef.jpg,False,5,2,1,,worldcup OR worldcup2018,,,,,,,[],,,,
27,1018674266844233730,1018674266844233730,1531705845000.0,2018-07-15 18:50:45,-0800,,"Winning #WorldCup will change #France players' lives forever, says coach Deschamps  #WorldCupFinal #FRACRO #FRA #LesBleus #Rusia2018   https://t.co/UOeBYahkXD",en,"['worldcup', 'france', 'worldcupfinal', 'fracro', 'fra', 'lesbleus', 'rusia2018']",[],193042922,193042922,kyodo_english,Kyodo News | Japan,7,18,https://twitter.com/kyodo_english/status/1018674266844233730,['http://bit.ly/2L9itK1'],[],0,,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
28,1018580374098591745,1018580374098591745,1531683460000.0,2018-07-15 12:37:40,-0800,,Russian protest group and musical act #PussyRiot claim responsibility for pitch-invasion protest at the #WorldCup final in Moscow  #Russia2018 #WorldCup #FRACRO #FRA #CRO @pussyriot   https://t.co/QS0L1qpeqD,en,"['pussyriot', 'worldcup', 'russia2018', 'worldcup', 'fracro', 'fra', 'cro']",[],193042922,193042922,kyodo_english,Kyodo News | Japan,7,12,https://twitter.com/kyodo_english/status/1018580374098591745,['http://bit.ly/2JmNdCl'],[],0,,False,1,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
29,1018551790038470656,1018551790038470656,1531676645000.0,2018-07-15 10:44:05,-0800,,France capture second World Cup title after overcoming battling Croatia 4-2 in Moscow final  #WorldCup #Russia2018 #LesBleus #FRA #CRO #FRACRO   https://t.co/yENrxwRRSI,en,"['worldcup', 'russia2018', 'lesbleus', 'fra', 'cro', 'fracro']",[],193042922,193042922,kyodo_english,Kyodo News | Japan,7,10,https://twitter.com/kyodo_english/status/1018551790038470656,['http://bit.ly/2NRdhcs'],[],0,,False,1,0,1,,worldcup OR worldcup2018,,,,,,,[],,,,
30,1018441543550734338,1018441543550734338,1531650360000.0,2018-07-15 03:26:00,-0800,,ICYMI: #France boss Deschamps reveals 3-word mantra he has drummed into Les Bleus ahead of #WorldCupFinal with #Croatia  #WorldCup #Russia2018 #FRA #CRO #FRACRO   https://t.co/Hy9NGompRp,en,"['france', 'worldcupfinal', 'croatia', 'worldcup', 'russia2018', 'fra', 'cro', 'fracro']",[],193042922,193042922,kyodo_english,Kyodo News | Japan,7,03,https://twitter.com/kyodo_english/status/1018441543550734338,['http://bit.ly/2uBGzmo'],[],0,,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
31,1018339118391050240,1018339118391050240,1531625940000.0,2018-07-14 20:39:00,-0800,,"""There is nothing more beautiful"" than playing in #WorldCupFinal, says #France boss Deschamps ahead of showdown with #Croatia  #WorldCup #Russia2018 #FRA #CRO #FRACRO   https://t.co/Hy9NGo4OsP",en,"['worldcupfinal', 'france', 'croatia', 'worldcup', 'russia2018', 'fra', 'cro', 'fracro']",[],193042922,193042922,kyodo_english,Kyodo News | Japan,6,20,https://twitter.com/kyodo_english/status/1018339118391050240,['http://bit.ly/2uBGzmo'],[],0,,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
32,1018321502482071555,1018321502482071555,1531621740000.0,2018-07-14 19:29:00,-0800,,ICYMI: Luka #Modric credits coach Zlatko #Dalic as driving force behind #Croatia's run to #WorldCupFinal against #France  #WorldCup #Russia2018 #FRA #CRO #FRACRO   https://t.co/iuLq8jwvW5,en,"['modric', 'dalic', 'croatia', 'worldcupfinal', 'france', 'worldcup', 'russia2018', 'fra', 'cro', 'fracro']",[],193042922,193042922,kyodo_english,Kyodo News | Japan,6,19,https://twitter.com/kyodo_english/status/1018321502482071555,['http://bit.ly/2LeFx7a'],[],0,,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
33,1018298098412675072,1018298098412675072,1531616160000.0,2018-07-14 17:56:00,-0800,,"""In the end we are very proud of what we've done,"" says #England boss Southgate after #ThreeLions lose 2-0 to #Belgium in 3rd-place playoff at #WorldCup  #BEL #ENG #BELENG #Russia2018   https://t.co/pKtIIscXsz",en,"['england', 'threelions', 'belgium', 'worldcup', 'bel', 'eng', 'beleng', 'russia2018']",[],193042922,193042922,kyodo_english,Kyodo News | Japan,6,17,https://twitter.com/kyodo_english/status/1018298098412675072,['http://bit.ly/2uARLj4'],[],0,,False,1,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
34,1018284682918559744,1018284682918559744,1531612961000.0,2018-07-14 17:02:41,-0800,,#France boss Deschamps reveals 3-word mantra he has drummed into Les Bleus ahead of #WorldCupFinal with #Croatia  #WorldCup #Russia2018 #FRA #CRO #FRACRO   https://t.co/Hy9NGo4OsP,en,"['france', 'worldcupfinal', 'croatia', 'worldcup', 'russia2018', 'fra', 'cro', 'fracro']",[],193042922,193042922,kyodo_english,Kyodo News | Japan,6,17,https://twitter.com/kyodo_english/status/1018284682918559744,['http://bit.ly/2uBGzmo'],[],0,,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
35,1018279476969463808,1018279476969463808,1531611720000.0,2018-07-14 16:42:00,-0800,,Eden Hazard looks to future after #Belgium secure 3rd place at #WorldCup with 2-0 win over #England  #BEL #ENG #BELENG #Russia2018 #REDTOGETHER   https://t.co/pKtIIsuyk7,en,"['belgium', 'worldcup', 'england', 'bel', 'eng', 'beleng', 'russia2018', 'redtogether']",[],193042922,193042922,kyodo_english,Kyodo News | Japan,6,16,https://twitter.com/kyodo_english/status/1018279476969463808,['http://bit.ly/2uARLj4'],[],0,,False,1,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
36,1018170255892533248,1018170255892533248,1531585680000.0,2018-07-14 09:28:00,-0800,,Luka #Modric credits coach Zlatko #Dalic as the driving force behind Croatia's run to the World Cup final against France  #WorldCup #Russia2018 #FRA #CRO #FRACRO   https://t.co/iuLq8jwvW5,en,"['modric', 'dalic', 'worldcup', 'russia2018', 'fra', 'cro', 'fracro']",[],193042922,193042922,kyodo_english,Kyodo News | Japan,6,09,https://twitter.com/kyodo_english/status/1018170255892533248,['http://bit.ly/2LeFx7a'],[],0,,False,2,0,1,,worldcup OR worldcup2018,,,,,,,[],,,,
37,1018104936926597120,1018104936926597120,1531570107000.0,2018-07-14 05:08:27,-0800,,Luka #Modric credits coach Zlatko #Dalic as the driving force behind Croatia's run to the World Cup final against France  #WorldCup #Russia2018 #FRA #CRO #FRACRO   https://t.co/iuLq8jO6ND,en,"['modric', 'dalic', 'worldcup', 'russia2018', 'fra', 'cro', 'fracro']",[],193042922,193042922,kyodo_english,Kyodo News | Japan,6,05,https://twitter.com/kyodo_english/status/1018104936926597120,['http://bit.ly/2LeFx7a'],[],0,,False,1,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
38,1018065817752227841,1018065817752227841,1531560780000.0,2018-07-14 02:33:00,-0800,,"ICYMI: ""When you put the sacred Croatian shirt on you become another person,"" said #Croatia star Ivan Rakitic ahead of #WorldCupFinal vs #France  #WorldCup #Russia2018 #FRA #CRO #FRACRO   https://t.co/gXJ97yNGIQ",en,"['croatia', 'worldcupfinal', 'france', 'worldcup', 'russia2018', 'fra', 'cro', 'fracro']",[],193042922,193042922,kyodo_english,Kyodo News | Japan,6,02,https://twitter.com/kyodo_english/status/1018065817752227841,['http://bit.ly/2NRUu0m'],[],0,,False,1,0,1,,worldcup OR worldcup2018,,,,,,,[],,,,
39,1018056254332141568,1018056254332141568,1531558500000.0,2018-07-14 01:55:00,-0800,,"""We do not say it enough. You have to be proud to be French,"" said Les Bleus star Antoine Griezmann ahead of #WorldCupFinal vs #Croatia  #WorldCup #Russia2018 #FRA #CRO #FRACRO   https://t.co/tKvShKGtjS",en,"['worldcupfinal', 'croatia', 'worldcup', 'russia2018', 'fra', 'cro', 'fracro']",[],193042922,193042922,kyodo_english,Kyodo News | Japan,6,01,https://twitter.com/kyodo_english/status/1018056254332141568,['http://bit.ly/2KUTjQe'],[],0,,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
40,1018040148318040064,1018040148318040064,1531554660000.0,2018-07-14 00:51:00,-0800,,"Hollywood star Will Smith reveals he's a fan of #Japan midfielder Keisuke Honda - ""He's a really authentic, good dude,"" said the Fresh Prince ahead of his #WorldCup closing ceremony show  #WorldCupFinal @kskgroup2017 #本田圭佑 #SamuraiBlue #daihyo   https://t.co/88eEln4V5b",en,"['japan', 'worldcup', 'worldcupfinal', '本田圭佑', 'samuraiblue', 'daihyo']",[],193042922,193042922,kyodo_english,Kyodo News | Japan,6,00,https://twitter.com/kyodo_english/status/1018040148318040064,['http://bit.ly/2LfnugS'],[],0,,False,19,0,6,,worldcup OR worldcup2018,,,,,,,[],,,,
41,1018006740820885504,1018006740820885504,1531546695000.0,2018-07-13 22:38:15,-0800,,"""When you put the sacred Croatian shirt on you become another person,"" said #Croatia star Ivan Rakitic ahead of #WorldCupFinal vs #France  #WorldCup #Russia2018 #FRA #CRO #FRACRO   https://t.co/gXJ97z5hAo",en,"['croatia', 'worldcupfinal', 'france', 'worldcup', 'russia2018', 'fra', 'cro', 'fracro']",[],193042922,193042922,kyodo_english,Kyodo News | Japan,5,22,https://twitter.com/kyodo_english/status/1018006740820885504,['http://bit.ly/2NRUu0m'],[],0,,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
42,1018004633338327040,1018004633338327040,1531546192000.0,2018-07-13 22:29:52,-0800,,"""Our diversity of origin, it is the image of the beautiful country that is #France,"" said Les Bleus midfielder Blaise Matuidi ahead of #WorldCupFinal vs #Croatia  #WorldCup #Russia2018 #FRA #CRO #FRACRO   https://t.co/tKvShKGtjS",en,"['france', 'worldcupfinal', 'croatia', 'worldcup', 'russia2018', 'fra', 'cro', 'fracro']",[],193042922,193042922,kyodo_english,Kyodo News | Japan,5,22,https://twitter.com/kyodo_english/status/1018004633338327040,['http://bit.ly/2KUTjQe'],[],0,,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
