,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1018272683102883840,1018272683102883840,1531610100000.0,2018-07-14 16:15:00,-0800,,"Obviously the #WorldCup winning team does not get the original famous trophy. Besides, this FIFA World Cup has been going on for many years, each every 4 years. So definitely a replica version of the famous trophy is reward to the winning team from each finals.  https://t.co/ISsdXWpijE",en,['worldcup'],[],4800469277,4800469277,Chris_Yeung98,Christopher Fu-Shan Yeung,6,16,https://twitter.com/Chris_Yeung98/status/1018272683102883840,['https://twitter.com/tictoc/status/1018212402498801664'],[],0,,False,0,0,0,https://twitter.com/tictoc/status/1018212402498801664,worldcup OR worldcup2018,,,,,,,[],,,,
