,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1018274546296614913,1018274546296614913,1531610545000.0,2018-07-14 16:22:25,-0800,,.@realDonaldTrump remind #Putin it's time to #FreeSentsov &amp; all the Ukrainians being held hostage by the Kremlin #SaveOlegSentsov #Sentsov #CrimeaІsUkraine #WorldCup #Trump #Pompeo #Bolton  https://t.co/9E2KrSipve,en,"['putin', 'freesentsov', 'saveolegsentsov', 'sentsov', 'crimeaіsukraine', 'worldcup', 'trump', 'pompeo', 'bolton']",[],900814970518204416,900814970518204416,KaterynaKuz,Kateryna Kuznetsova,6,16,https://twitter.com/KaterynaKuz/status/1018274546296614913,['https://twitter.com/CWynnykWilson/status/1017500662136008707/photo/1'],[],0,,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
