,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1052306854456516608,1052306854456516608,1539724479000.0,2018-10-16 14:14:39,-0800,,"DEPORTES | Se dio a conocer el día de hoy, el nuevo detalle que tendrá la #WorldCup 🧐   https://t.co/aPwiGG2rDb",es,['worldcup'],[],34643836,34643836,AiredeSantaFe,Aire de Santa Fe,2,14,https://twitter.com/AiredeSantaFe/status/1052306854456516608,['https://www.airedesantafe.com.ar/noticias-de-deportes/nuevo-detalle-tendra-la-copa-del-mundo/'],[],0,,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
1,1019352583746539525,1019352583746539525,1531867569000.0,2018-07-17 15:46:09,-0800,,DEPORTES | #Rusia2018 fue en el que más goles hubo de pelotas paradas. También el de mayor número de penales. Esta #WorldCup dejó muchos récords. ¡Mirálos!  https://t.co/ayuITLPUd1,es,"['rusia2018', 'worldcup']",[],34643836,34643836,AiredeSantaFe,Aire de Santa Fe,2,15,https://twitter.com/AiredeSantaFe/status/1019352583746539525,['https://bit.ly/2L24ypY'],[],0,,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
2,1018277202608230400,1018277202608230400,1531611178000.0,2018-07-14 16:32:58,-0800,,DEPORTES | Eden Hazard puso en duda su continuidad en el Chelsea tras una gran #WorldCup  https://t.co/x9tpko9jBz,es,['worldcup'],[],34643836,34643836,AiredeSantaFe,Aire de Santa Fe,6,16,https://twitter.com/AiredeSantaFe/status/1018277202608230400,['https://bit.ly/2uo7dA7'],[],0,,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
3,1018271003250741248,1018271003250741248,1531609700000.0,2018-07-14 16:08:20,-0800,,"#MundialPorAire | A #BEL no le alcanzó con ganar seis partidos para ser campeón. Es el 4° caso en la historia de la #WorldCup Solo el 19,04% de los campeones ganaron todos los partidos.  En exclusiva por Aire de Santa Fe, todos los casos  https://t.co/YedAH9t7zO",es,"['mundialporaire', 'bel', 'worldcup']",[],34643836,34643836,AiredeSantaFe,Aire de Santa Fe,6,16,https://twitter.com/AiredeSantaFe/status/1018271003250741248,['https://bit.ly/2Lh0ykZ'],[],0,,False,1,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
4,1017514783178883072,1017514783178883072,1531429403000.0,2018-07-12 14:03:23,-0800,,#MundialPorAire | El ingenioso tweet de @HNS_CFF tras el pase a la final de la #WorldCup #Rusia2018 #CRO  https://t.co/QUWdv5IUM9,es,"['mundialporaire', 'worldcup', 'rusia2018', 'cro']",[],34643836,34643836,AiredeSantaFe,Aire de Santa Fe,4,14,https://twitter.com/AiredeSantaFe/status/1017514783178883072,['https://bit.ly/2ukx0Je'],[],0,,False,0,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
5,1016795462278541313,1016795462278541313,1531257904000.0,2018-07-10 14:25:04,-0800,,"#MundialPorAire | #BEL termina una racha de 24 PJ sin conocer la derrota. Este detalle, y mucho más, en exclusiva con todo lo que dejó la primera semifinal de esta #WorldCup de #Rusia2018.  https://t.co/2D4n80xYDH",es,"['mundialporaire', 'bel', 'worldcup', 'rusia2018']",[],34643836,34643836,AiredeSantaFe,Aire de Santa Fe,2,14,https://twitter.com/AiredeSantaFe/status/1016795462278541313,['https://bit.ly/2ugeXUP'],[],0,,False,2,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
6,1016475772154974208,1016475772154974208,1531181683000.0,2018-07-09 17:14:43,-0800,,DEPORTES | Se cumplen cuatro años del pase de #ARG a la Final de la #WorldCup de Brasil 2014.  https://t.co/wP6DN7Z3Sl,es,"['arg', 'worldcup']",[],34643836,34643836,AiredeSantaFe,Aire de Santa Fe,1,17,https://twitter.com/AiredeSantaFe/status/1016475772154974208,['https://bit.ly/2L0OikR'],[],0,,False,1,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
7,1016099452606664705,1016099452606664705,1531091962000.0,2018-07-08 16:19:22,-0800,,"DEPORTES | A 28 años de la final entre #ARG y #GER en la final de la #WorldCup de Italia 1990. ""Héroes igual""  https://t.co/sX8V12UVRF",es,"['arg', 'ger', 'worldcup']",[],34643836,34643836,AiredeSantaFe,Aire de Santa Fe,7,16,https://twitter.com/AiredeSantaFe/status/1016099452606664705,['https://bit.ly/2KEJSEl'],[],0,,False,1,1,0,,worldcup OR worldcup2018,,,,,,,[],,,,
8,1014662893638422530,1014662893638422530,1530749460000.0,2018-07-04 17:11:00,-0800,,DEPORTES | #BRA y #BEL son los únicos equipos que se enfrentaron en una fase eliminatoria de #WorldCup Los demás duelos:  #CRO - #RUS #FRA- #URU  #SWE- #ENG #Rusia2018  https://t.co/EtvItuFCul,es,"['bra', 'bel', 'worldcup', 'cro', 'rus', 'fra', 'uru', 'swe', 'eng', 'rusia2018']",[],34643836,34643836,AiredeSantaFe,Aire de Santa Fe,3,17,https://twitter.com/AiredeSantaFe/status/1014662893638422530,['https://bit.ly/2KvFAPr'],[],0,,False,1,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
9,1014641492152012800,1014641492152012800,1530744357000.0,2018-07-04 15:45:57,-0800,,DEPORTES | Un día histórico para el fútbol de la @azzurri . Hace doce años vencía a #GER y lo dejaría afuera en su propia #WorldCup  https://t.co/Sgkj8piBjN,es,"['ger', 'worldcup']",[],34643836,34643836,AiredeSantaFe,Aire de Santa Fe,3,15,https://twitter.com/AiredeSantaFe/status/1014641492152012800,['https://bit.ly/2KMU50H'],[],0,,False,1,0,0,,worldcup OR worldcup2018,,,,,,,[],,,,
