,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1018275549444280320,1018275549444280320,1531610784000.0,2018-07-14 16:26:24,-0800,,"On #worldcup final weekend, a reminder that international links are strong at all levels. #lybster #caithness #football  https://t.co/cNsYg35viW",en,"['worldcup', 'lybster', 'caithness', 'football']",[],1485158400,1485158400,eannsinc,Eann Sinclair,6,16,https://twitter.com/eannsinc/status/1018275549444280320,['https://twitter.com/recreoficial_en/status/1018186850014498817'],[],0,,False,3,1,0,0,worldcup OR worldcup2018,,,,,,,[],,,,
